"","geoid","county","education","estimate","moe","summary_est","summary_moe","prop","prop_moe"
"1","06055","Napa","Less than high school graduate",174,85,7269,489,0.023937267849773,0.0115820847372275
"2","06055","Napa","High school graduate (includes equivalency)",1270,168,7269,489,0.174714541202366,0.0199001289924929
"3","06055","Napa","Some college or associate's degree",2871,383,7269,489,0.394964919521255,0.0454996164356904
"4","06055","Napa","Bachelor's degree or higher",2954,272,7269,489,0.406383271426606,0.0255502900624521
