"","geoid","county","education","estimate","moe","summary_est","summary_moe","prop","prop_moe"
"1","06087","Santa Cruz","Less than high school graduate",430,144,10125,601,0.0424691358024691,0.0139970264248666
"2","06087","Santa Cruz","High school graduate (includes equivalency)",1717,269,10125,601,0.16958024691358,0.0245871929495424
"3","06087","Santa Cruz","Some college or associate's degree",3673,400,10125,601,0.362765432098765,0.033121985196593
"4","06087","Santa Cruz","Bachelor's degree or higher",4305,395,10125,601,0.425185185185185,0.0297489287643996
