"","geoid","county","education","estimate","moe","summary_est","summary_moe","prop","prop_moe"
"1","06109","Tuolumne","Less than high school graduate",285,129,5115,454,0.0557184750733138,0.0247302963601079
"2","06109","Tuolumne","High school graduate (includes equivalency)",1545,298,5115,454,0.302052785923754,0.0517249089141731
"3","06109","Tuolumne","Some college or associate's degree",2249,353,5115,454,0.439687194525904,0.0569185840249915
"4","06109","Tuolumne","Bachelor's degree or higher",1036,236,5115,454,0.202541544477028,0.0424924279686656
