"","geoid","county","education","estimate","moe","summary_est","summary_moe","prop","prop_moe"
"1","06079","San Luis Obispo","Less than high school graduate",447,128,16450,783,0.0271732522796353,0.0076729038953454
"2","06079","San Luis Obispo","High school graduate (includes equivalency)",2993,427,16450,783,0.181945288753799,0.0244701237785397
"3","06079","San Luis Obispo","Some college or associate's degree",7262,610,16450,783,0.44145896656535,0.0305538425285137
"4","06079","San Luis Obispo","Bachelor's degree or higher",5748,417,16450,783,0.349422492401216,0.0191304235803701
