"","geoid","county","age_group","estimate","moe"
"1","06075","San Francisco","18-34 (Employed)",1592,385
"2","06075","San Francisco","18-34 (Unemployed)",71,57
"3","06075","San Francisco","35-54 (Employed)",3944,460
"4","06075","San Francisco","35-54 (Unmployed)",278,92
"5","06075","San Francisco","55-64 (Employed)",1939,273
"6","06075","San Francisco","55-64 (Unemployed)",77,73
