"","geoid","county","age_group","estimate","moe"
"1","06021","Glenn","18-34 (Employed)",146,114
"2","06021","Glenn","18-34 (Unemployed)",0,23
"3","06021","Glenn","35-54 (Employed)",140,86
"4","06021","Glenn","35-54 (Unmployed)",17,22
"5","06021","Glenn","55-64 (Employed)",50,37
"6","06021","Glenn","55-64 (Unemployed)",25,39
