"","geoid","county","age_group","estimate","moe"
"1","06055","Napa","18-34 (Employed)",259,130
"2","06055","Napa","18-34 (Unemployed)",55,76
"3","06055","Napa","35-54 (Employed)",942,182
"4","06055","Napa","35-54 (Unmployed)",56,40
"5","06055","Napa","55-64 (Employed)",735,165
"6","06055","Napa","55-64 (Unemployed)",42,27
