"","geoid","county","age_group","estimate","moe"
"1","06097","Sonoma","18-34 (Employed)",1359,354
"2","06097","Sonoma","18-34 (Unemployed)",60,59
"3","06097","Sonoma","35-54 (Employed)",3340,400
"4","06097","Sonoma","35-54 (Unmployed)",190,123
"5","06097","Sonoma","55-64 (Employed)",2769,373
"6","06097","Sonoma","55-64 (Unemployed)",86,61
