"","geoid","county","age_group","estimate","moe"
"1","06105","Trinity","18-34 (Employed)",37,44
"2","06105","Trinity","18-34 (Unemployed)",0,19
"3","06105","Trinity","35-54 (Employed)",78,65
"4","06105","Trinity","35-54 (Unmployed)",20,30
"5","06105","Trinity","55-64 (Employed)",87,61
"6","06105","Trinity","55-64 (Unemployed)",0,19
