"","geoid","county","age_group","estimate","moe"
"1","06043","Mariposa","18-34 (Employed)",75,58
"2","06043","Mariposa","18-34 (Unemployed)",0,19
"3","06043","Mariposa","35-54 (Employed)",47,37
"4","06043","Mariposa","35-54 (Unmployed)",32,41
"5","06043","Mariposa","55-64 (Employed)",131,62
"6","06043","Mariposa","55-64 (Unemployed)",8,13
