"","geoid","county","age_group","estimate","moe"
"1","06109","Tuolumne","18-34 (Employed)",333,160
"2","06109","Tuolumne","18-34 (Unemployed)",70,77
"3","06109","Tuolumne","35-54 (Employed)",455,141
"4","06109","Tuolumne","35-54 (Unmployed)",63,61
"5","06109","Tuolumne","55-64 (Employed)",322,131
"6","06109","Tuolumne","55-64 (Unemployed)",39,35
