"","geoid","county","age_group","estimate","moe"
"1","06065","Riverside","18-34 (Employed)",8994,823
"2","06065","Riverside","18-34 (Unemployed)",1103,304
"3","06065","Riverside","35-54 (Employed)",24214,1235
"4","06065","Riverside","35-54 (Unmployed)",1017,299
"5","06065","Riverside","55-64 (Employed)",11562,703
"6","06065","Riverside","55-64 (Unemployed)",499,125
