"","geoid","county","age_group","estimate","moe"
"1","06035","Lassen","18-34 (Employed)",140,73
"2","06035","Lassen","18-34 (Unemployed)",4,6
"3","06035","Lassen","35-54 (Employed)",436,131
"4","06035","Lassen","35-54 (Unmployed)",0,26
"5","06035","Lassen","55-64 (Employed)",186,76
"6","06035","Lassen","55-64 (Unemployed)",5,8
