"","geoid","county","age_group","estimate","moe"
"1","06057","Nevada","18-34 (Employed)",229,127
"2","06057","Nevada","18-34 (Unemployed)",12,21
"3","06057","Nevada","35-54 (Employed)",882,242
"4","06057","Nevada","35-54 (Unmployed)",56,49
"5","06057","Nevada","55-64 (Employed)",538,166
"6","06057","Nevada","55-64 (Unemployed)",13,21
