"","geoid","county","age_group","estimate","moe"
"1","06059","Orange","18-34 (Employed)",7764,771
"2","06059","Orange","18-34 (Unemployed)",406,140
"3","06059","Orange","35-54 (Employed)",17622,1064
"4","06059","Orange","35-54 (Unmployed)",827,205
"5","06059","Orange","55-64 (Employed)",9960,808
"6","06059","Orange","55-64 (Unemployed)",585,212
