"","geoid","county","age_group","estimate","moe"
"1","06039","Madera","18-34 (Employed)",305,123
"2","06039","Madera","18-34 (Unemployed)",13,33
"3","06039","Madera","35-54 (Employed)",560,231
"4","06039","Madera","35-54 (Unmployed)",47,42
"5","06039","Madera","55-64 (Employed)",599,178
"6","06039","Madera","55-64 (Unemployed)",51,40
