"","geoid","county","age_group","estimate","moe"
"1","06091","Sierra","18-34 (Employed)",27,26
"2","06091","Sierra","18-34 (Unemployed)",10,13
"3","06091","Sierra","35-54 (Employed)",5,12
"4","06091","Sierra","35-54 (Unmployed)",0,12
"5","06091","Sierra","55-64 (Employed)",10,15
"6","06091","Sierra","55-64 (Unemployed)",0,12
