"","geoid","county","age_group","estimate","moe"
"1","06019","Fresno","18-34 (Employed)",3132,471
"2","06019","Fresno","18-34 (Unemployed)",232,108
"3","06019","Fresno","35-54 (Employed)",5832,541
"4","06019","Fresno","35-54 (Unmployed)",439,123
"5","06019","Fresno","55-64 (Employed)",3415,396
"6","06019","Fresno","55-64 (Unemployed)",141,60
