"","geoid","county","age_group","estimate","moe"
"1","06087","Santa Cruz","18-34 (Employed)",406,167
"2","06087","Santa Cruz","18-34 (Unemployed)",39,52
"3","06087","Santa Cruz","35-54 (Employed)",1200,195
"4","06087","Santa Cruz","35-54 (Unmployed)",33,27
"5","06087","Santa Cruz","55-64 (Employed)",875,181
"6","06087","Santa Cruz","55-64 (Unemployed)",64,45
