"","geoid","cbsa","education","estimate","moe","summary_est","summary_moe","prop","prop_moe"
"1","39820","Redding, CA Metro Area","Less than high school graduate",751,165,13654,654,0.0550021971583419,0.011793703378461
"2","39820","Redding, CA Metro Area","High school graduate (includes equivalency)",3483,317,13654,654,0.255090083492017,0.0197414555771342
"3","39820","Redding, CA Metro Area","Some college or associate's degree",6314,494,13654,654,0.462428592353889,0.0286074482135119
"4","39820","Redding, CA Metro Area","Bachelor's degree or higher",3106,340,13654,654,0.227479126995752,0.0223907918306669
