"","geoid","cbsa","education","estimate","moe","summary_est","summary_moe","prop","prop_moe"
"1","44700","Stockton, CA Metro Area","Less than high school graduate",2132,273,28700,1020,0.0742857142857143,0.00913846952515728
"2","44700","Stockton, CA Metro Area","High school graduate (includes equivalency)",7253,517,28700,1020,0.252717770034843,0.0156151423069689
"3","44700","Stockton, CA Metro Area","Some college or associate's degree",13605,719,28700,1020,0.47404181184669,0.0185412626984482
"4","44700","Stockton, CA Metro Area","Bachelor's degree or higher",5710,513,28700,1020,0.198954703832753,0.0164165445931553
