"","geoid","cbsa","education","estimate","moe","summary_est","summary_moe","prop","prop_moe"
"1","20940","El Centro, CA Metro Area","Less than high school graduate",499,170,5440,512,0.0917279411764706,0.0300338150604276
"2","20940","El Centro, CA Metro Area","High school graduate (includes equivalency)",1233,272,5440,512,0.226654411764706,0.0452209918002707
"3","20940","El Centro, CA Metro Area","Some college or associate's degree",2594,357,5440,512,0.476838235294118,0.0478803259388369
"4","20940","El Centro, CA Metro Area","Bachelor's degree or higher",1114,221,5440,512,0.204779411764706,0.0357621078520999
