"","geoid","cbsa","education","estimate","moe","summary_est","summary_moe","prop","prop_moe"
"1","42220","Santa Rosa-Petaluma, CA Metro Area","Less than high school graduate",918,201,25429,1075,0.0361005151598569,0.00775563287704267
"2","42220","Santa Rosa-Petaluma, CA Metro Area","High school graduate (includes equivalency)",4256,446,25429,1075,0.167367965708443,0.0160485568241506
"3","42220","Santa Rosa-Petaluma, CA Metro Area","Some college or associate's degree",10385,672,25429,1075,0.40839199339337,0.0200073675783307
"4","42220","Santa Rosa-Petaluma, CA Metro Area","Bachelor's degree or higher",9870,621,25429,1075,0.38813952573833,0.0180871651984509
