"","geoid","cbsa","education","estimate","moe","summary_est","summary_moe","prop","prop_moe"
"1","41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","Less than high school graduate",2557,277,53551,1279,0.0477488749042968,0.00504535732338336
"2","41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","High school graduate (includes equivalency)",8652,610,53551,1279,0.161565610352748,0.0107175000708947
"3","41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","Some college or associate's degree",19652,749,53551,1279,0.366977274000486,0.0108997747801339
"4","41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","Bachelor's degree or higher",22690,755,53551,1279,0.42370824074247,0.00981652855121244
