"","geoid","cbsa","education","estimate","moe","summary_est","summary_moe","prop","prop_moe"
"1","23420","Fresno, CA Metro Area","Less than high school graduate",2853,293,35522,1214,0.0803164236247959,0.0077782911398063
"2","23420","Fresno, CA Metro Area","High school graduate (includes equivalency)",7739,551,35522,1214,0.217864985079669,0.0136076377819044
"3","23420","Fresno, CA Metro Area","Some college or associate's degree",16602,939,35522,1214,0.467372332638928,0.0210627461202073
"4","23420","Fresno, CA Metro Area","Bachelor's degree or higher",8328,524,35522,1214,0.234446258656607,0.0123856896162697
